timepoint_id,sample_id,beta_param,gamma_param,Infected_sol,Recovered_sol,Susceptible_sol
2,56,0.0,0.1326286941766739,0.7712798714637756,0.2342158854007721,999.99267578125
3,56,0.0,0.1326286941766739,0.6754794120788574,0.3300168216228485,999.99267578125
4,56,0.0,0.1326286941766739,0.5915783047676086,0.4139176905155182,999.99267578125
0,57,0.026087835431098938,0.12470150738954544,1.0,1.2470150780041767e-11,1000.0
1,57,0.0,0.12470150738954544,0.8873754143714905,0.11778777092695236,999.9945068359375
2,57,0.0,0.12470150738954544,0.7833402156829834,0.2218233346939087,999.994140625
3,57,0.0,0.12470150738954544,0.6915007829666138,0.31366169452667236,999.9940795898438
4,57,0.0,0.12470150738954544,0.6104293465614319,0.394732803106308,999.9942016601562
0,58,0.027619540691375732,0.15379568934440613,1.0,1.5379569145990146e-11,1000.0
1,58,0.0,0.15379568934440613,0.8621922731399536,0.1432572454214096,999.9945678710938
2,58,0.0,0.15379568934440613,0.739284098148346,0.26616522669792175,999.9945678710938
3,58,0.0,0.15379568934440613,0.6338970065116882,0.3715522289276123,999.9945678710938
4,58,0.0,0.15379568934440613,0.5435333251953125,0.4619160592556,999.9945678710938
0,59,0.026440924033522606,0.16896668076515198,1.0,1.6896669827182187e-11,1000.0
1,59,0.0,0.16896668076515198,0.8490104079246521,0.15619777143001556,999.9947509765625
2,59,0.0,0.16896668076515198,0.7170206308364868,0.2881874740123749,999.9947509765625
3,59,0.0,0.16896668076515198,0.6055504679679871,0.399657666683197,999.9947509765625
4,59,0.0,0.16896668076515198,0.5114096403121948,0.4937981963157654,999.9947509765625
0,60,0.02647758275270462,0.12585505843162537,1.0,1.2585505554385534e-11,1000.0
1,60,0.0,0.12585505843162537,0.886418342590332,0.1188182458281517,999.9937744140625
2,60,0.0,0.12585505843162537,0.781594455242157,0.22364425659179688,999.9937744140625
3,60,0.0,0.12585505843162537,0.6891642212867737,0.31607306003570557,999.9937744140625
4,60,0.0,0.12585505843162537,0.6076647043228149,0.3975716829299927,999.9937744140625
0,61,0.026026593521237373,0.12276872992515564,1.0,1.2276873961880597e-11,1000.0
1,61,0.0,0.12276872992515564,0.8890795111656189,0.11607062071561813,999.9942626953125
2,61,0.0,0.12276872992515564,0.7863613963127136,0.21878746151924133,999.994140625
3,61,0.0,0.12276872992515564,0.6955112814903259,0.30963680148124695,999.9940795898438
4,61,0.0,0.12276872992515564,0.6151589751243591,0.3899911642074585,999.9942016601562
0,62,0.02713778428733349,0.11559469252824783,1.0,1.155946952741127e-11,1000.0
1,62,0.0,0.11559469252824783,0.8956797122955322,0.10969486832618713,999.99462890625
2,62,0.0,0.11559469252824783,0.797903835773468,0.20747064054012299,999.99462890625
3,62,0.0,0.11559469252824783,0.7108018398284912,0.2945729196071625,999.99462890625
4,62,0.0,0.11559469252824783,0.6332079172134399,0.37216654419898987,999.99462890625
0,63,0.02742168866097927,0.1018512025475502,1.0,1.0185120108419099e-11,1000.0
1,63,0.0,0.1018512025475502,0.9081270098686218,0.09731251746416092,999.99462890625
2,63,0.0,0.1018512025475502,0.8201873302459717,0.18525199592113495,999.99462890625
3,63,0.0,0.1018512025475502,0.7407634854316711,0.26467567682266235,999.99462890625
4,63,0.0,0.1018512025475502,0.6690307855606079,0.33640825748443604,999.99462890625
0,64,0.02618737705051899,0.12701211869716644,1.0,1.2701212477594925e-11,1000.0
1,64,0.0,0.12701211869716644,0.8853433132171631,0.11983662098646164,999.99462890625
2,64,0.0,0.12701211869716644,0.7797422409057617,0.22543764114379883,999.99462890625
3,64,0.0,0.12701211869716644,0.6867370009422302,0.31844305992126465,999.99462890625
4,64,0.0,0.12701211869716644,0.604824960231781,0.40035489201545715,999.9946899414062
0,65,0.026758015155792236,0.1072661355137825,1.0,1.072661404144526e-11,1000.0
1,65,0.0,0.1072661355137825,0.9031019806861877,0.10220158100128174,999.9949951171875
2,65,0.0,0.1072661355137825,0.811244785785675,0.19405916333198547,999.9949951171875
3,65,0.0,0.1072661355137825,0.7287298440933228,0.2765735387802124,999.9949951171875
4,65,0.0,0.1072661355137825,0.6546084880828857,0.35069525241851807,999.9949951171875
0,66,0.02781662344932556,0.12662583589553833,1.0,1.2662584522593612e-11,1000.0
1,66,0.0,0.12662583589553833,0.8859730958938599,0.11952958256006241,999.9945068359375
2,66,0.0,0.12662583589553833,0.7805980443954468,0.2249043732881546,999.9945068359375
3,66,0.0,0.12662583589553833,0.6877570748329163,0.3177458643913269,999.9945068359375
4,66,0.0,0.12662583589553833,0.6059578061103821,0.3995455801486969,999.9945068359375
0,67,0.026787808164954185,0.12562313675880432,1.0,1.2562313168873462e-11,1000.0
1,67,0.0,0.12562313675880432,0.8866808414459229,0.11861956864595413,999.99462890625
2,67,0.0,0.12562313675880432,0.782005250453949,0.22329463064670563,999.99462890625
3,67,0.0,0.12562313675880432,0.6896873116493225,0.3156125843524933,999.99462890625
4,67,0.0,0.12562313675880432,0.6082678437232971,0.3970321714878082,999.99462890625
0,68,0.026930782943964005,0.16551387310028076,1.0,1.655138699707681e-11,1000.0
1,68,0.0,0.16551387310028076,0.8520304560661316,0.1532764732837677,999.9946899414062
2,68,0.0,0.16551387310028076,0.722059965133667,0.283246785402298,999.9946899414062
3,68,0.0,0.16551387310028076,0.6119155287742615,0.3933912217617035,999.9946899414062
4,68,0.0,0.16551387310028076,0.5185729265213013,0.48673388361930847,999.9946899414062
0,69,0.02693401277065277,0.15988689661026,1.0,1.5988689539003786e-11,1000.0
1,69,0.0,0.15988689661026,0.8568388819694519,0.14847174286842346,999.9947509765625
2,69,0.0,0.15988689661026,0.730231523513794,0.27507805824279785,999.9947509765625
3,69,0.0,0.15988689661026,0.6223334074020386,0.38297706842422485,999.9947509765625
4,69,0.0,0.15988689661026,0.5303775072097778,0.4749329388141632,999.9947509765625
0,70,0.027573201805353165,0.1780143529176712,1.0,1.7801435672759602e-11,1000.0
1,70,0.0,0.1780143529176712,0.8415537476539612,0.16387298703193665,999.9945678710938
2,70,0.0,0.1780143529176712,0.7043220400810242,0.30110499262809753,999.9945678710938
3,70,0.0,0.1780143529176712,0.5894683599472046,0.41595858335494995,999.9945678710938
4,70,0.0,0.1780143529176712,0.49334442615509033,0.5120832920074463,999.9945678710938
0,71,0.02794828824698925,0.15946397185325623,1.0,1.5946396980659472e-11,1000.0
1,71,0.0,0.15946397185325623,0.8573755621910095,0.14813627302646637,999.99365234375
2,71,0.0,0.15946397185325623,0.7309991121292114,0.27451297640800476,999.99365234375
3,71,0.0,0.15946397185325623,0.6232503652572632,0.3822616934776306,999.99365234375
4,71,0.0,0.15946397185325623,0.5313836336135864,0.4741283655166626,999.99365234375
